"ricavi","ricavi_alti","weekend","pioggia","natale","estate","staff","clienti","under30","famiglie","trattamento"
2.40203506627911,1,0,1,0,0,-0.502979732380642,0.204071598619623,0.540327771904632,0.59742173324262,1
-0.507882604041064,0,0,0,0,0,0.495582971610338,-1.47921561273061,-1.33333629672681,-1.31830325551239,0
0.29649068990341,1,0,0,0,0,0.162728736946678,-1.37850612145324,-1.14860885334062,-1.37464810812283,0
1.28250444817793,1,0,0,0,0,0.162728736946678,-1.06199057743867,-1.35972593149627,-1.09292384507062,1
0.980131538079543,0,0,0,0,0,-0.170125497716982,0.923425107743653,0.487548502365718,-0.529475318966209,0
-0.0640864571079842,1,0,0,0,0,0.828437206273998,-1.60869924437293,-1.51806374011301,-1.23378597659673,0
-0.57585489731389,0,0,0,0,0,0.828437206273998,-0.572830191234329,-0.541647253643105,-0.360440761134885,0
0.956332975441148,1,0,0,0,0,0.828437206273998,-0.803023314154019,-1.2805570271879,-0.839372008323637,0
2.40800823714108,0,0,0,0,0,0.495582971610338,0.463038861904274,-0.040244193023422,1.16087025934703,0
0.59103231160915,0,0,0,0,0,0.162728736946678,1.15361823066334,0.197262519901691,-0.304095908524443,0
0.489808326000723,0,0,0,0,0,0.495582971610338,-0.975668156343786,-1.06943994903224,-0.726682303102754,0
2.80821498555671,1,0,0,0,0,0.828437206273998,0.477425932086754,1.09451010206323,1.18904268565225,0
-2.49296801198682,1,0,0,0,0,0.162728736946678,-1.52237682327805,-1.35972593149627,-1.37464810812283,1
1.58983837013676,1,0,0,0,0,0.828437206273998,1.42697256413047,1.80703024083857,2.2032500326402,0
2.28099075090551,1,0,0,0,0,0.828437206273998,0.793941476101327,1.12089973683269,1.13269783304181,0
1.37302776421419,1,0,0,0,0,0.828437206273998,0.506200072451715,0.223652154671148,-0.135061350693119,0
-0.93121164378894,1,0,1,0,0,-0.170125497716982,-1.72379580583278,-1.59723264442138,-1.43099296073327,1
-0.5627227178775,1,0,0,0,0,0.495582971610338,-1.46482854254813,-1.41250520103519,-1.26195840290195,0
0.401624468064132,0,0,0,0,0,0.495582971610338,-0.285088787584717,-0.40969907979582,0.456559601716516,0
-0.44160751696748,1,0,1,0,0,0.162728736946678,-1.59431217419045,-1.41250520103519,-1.34647568181761,0
0.588101713582087,1,0,1,0,0,-0.502979732380642,-0.673539682511693,-0.67359542749039,-0.58582017157665,1
1.17178188920235,0,0,0,0,0,0.162728736946678,-1.20586127926348,-1.06943994903224,-1.12109627137584,1
1.01847028172928,0,0,1,0,0,-0.835833967044302,-0.328249998132159,-0.594426523182019,-0.247751055914002,1
0.0545768803846834,0,0,0,0,0,0.495582971610338,-1.32095784072332,-1.12221921857116,-1.17744112398629,1
1.92228130538832,1,0,1,0,0,-0.170125497716982,0.693231984823963,0.0917039808238629,0.59742173324262,0
-0.28209060683994,0,0,1,0,0,-0.502979732380642,-0.60160433159929,-0.647205792720933,-0.867544434628858,1
1.39025114245504,1,0,1,0,0,-0.170125497716982,-0.428959489409523,-0.172192366870707,-0.416785613745326,0
2.3770861467365,1,0,0,0,0,0.828437206273998,0.678844914641483,1.59591316268291,-0.022371645472236,0
0.616077391511761,0,0,0,0,0,0.495582971610338,0.36232937062691,0.197262519901691,1.02000812782093,0
1.9289188254509,0,0,0,0,0,0.162728736946678,-0.0117344541175859,-0.093023462562336,-0.022371645472236,0
4.55250629186399,0,0,1,0,0,-0.835833967044302,0.909038037561172,1.51674425837454,1.3862496697888,1
-0.495920056630658,1,0,0,0,0,0.828437206273998,-1.36411905127076,-1.0958295838017,-1.17744112398629,0
-0.434516940861695,1,0,1,0,0,-0.502979732380642,-0.716700893059135,-0.515257618873648,0.0621456334434262,1
3.8228846159007,1,0,0,0,0,0.495582971610338,0.520587142634196,0.883393023907572,0.0339732071382055,0
1.50726569134615,1,0,0,0,0,0.162728736946678,0.779554405918847,-0.066633827792879,1.66797393284101,0
0.442590170414658,1,0,0,0,0,0.162728736946678,-0.515281910504407,-0.805543601337675,0.146662912359088,0
-0.781914911289853,0,0,0,0,0,0.162728736946678,0.160910388072181,0.540327771904632,-0.613992597881871,0
0.730235795195774,1,0,1,0,0,-0.502979732380642,0.722006125188924,1.25284791067997,0.259352617579971,0
1.02971879483999,1,0,1,0,0,-0.502979732380642,1.15361823066334,0.487548502365718,1.58345665392534,0
1.70165992424284,1,0,0,0,0,0.162728736946678,-0.241927577037275,0.197262519901691,-0.783027155713195,0
1.86931261413905,1,0,1,0,0,-1.50154243637162,-0.0261215243000665,-0.093023462562336,-1.09292384507062,1
1.9638345868773,0,0,0,0,0,1.16129144093766,0.0458138266123365,0.434769232826804,0.879145996294827,0
0.750780578411793,0,0,1,0,0,-0.835833967044302,-1.52237682327805,-1.35972593149627,-1.20561355029151,1
0.836605476744188,1,0,0,0,0,0.828437206273998,-0.184379296307353,-0.172192366870707,-0.0787164980826774,0
3.67638213678558,1,0,0,0,0,0.495582971610338,1.51329498522536,1.64869243222182,2.23142245894542,0
1.93404301039639,1,0,1,0,0,-0.835833967044302,0.290394019714507,-0.224971636409621,0.541076880632178,1
3.77081229907206,1,0,0,0,0,0.162728736946678,0.894650967378692,1.41118571929671,2.00604304850366,0
-0.382615037886651,0,0,1,0,0,0.162728736946678,-0.572830191234329,-0.515257618873648,-1.0647514187654,0
-1.88055617213052,1,0,0,0,0,0.162728736946678,-0.745475033424096,-0.436088714565277,-1.14926869768106,0
2.49010153363254,0,0,0,0,0,0.495582971610338,1.54206912559032,1.3584064497578,-0.867544434628858,0
2.23184284407162,0,0,0,0,0,0.495582971610338,-0.0261215243000665,-0.594426523182019,0.343869896495633,0
-0.927041026421239,0,0,0,0,0,0.162728736946678,0.534974212816677,0.0653143460544059,-0.275923482219222,0
1.87458230359433,0,0,1,0,0,-0.502979732380642,0.434264721539313,0.0125350765154919,1.30173239087314,1
2.07308305024409,1,0,0,0,0,1.16129144093766,1.23994065175823,1.43757535406617,1.49893937500968,0
-1.88749780286498,0,0,0,0,0,1.16129144093766,-0.961281086161305,-0.937491775184959,-0.698509876797533,0
-0.519515320918516,0,0,0,0,0,0.495582971610338,0.333555230261948,-0.383309445026363,0.428387175411296,0
3.97186566710136,0,0,1,0,0,-0.502979732380642,0.808328546283808,0.223652154671148,0.822801143684386,1
1.20669412369495,1,0,0,0,0,0.495582971610338,0.62129663391156,0.487548502365718,1.10452540673659,0
1.15483701808177,0,0,1,0,0,-0.835833967044302,-0.615991401781771,-0.383309445026363,-0.0787164980826774,1
0.448102878499611,1,0,0,0,0,0.162728736946678,-0.0261215243000665,0.0917039808238629,-0.388613187440105,0
0.0186075451208674,1,0,0,0,0,0.495582971610338,0.578135423364118,-0.330530175487449,0.23118019127475,0
1.07535413390021,0,0,0,0,0,-0.170125497716982,-0.687926752694174,-0.251361271179078,-0.923889287239299,0
1.33923543786197,0,0,1,0,0,-0.502979732380642,-0.285088787584717,-0.093023462562336,-0.275923482219222,1
0.135252966784025,0,0,1,0,0,-0.170125497716982,-1.45044147236565,-1.25416739241844,-1.12109627137584,1
1.66842811704807,0,0,0,0,0,0.162728736946678,1.00974752883854,-0.0138545582539651,0.710111438463503,0
2.09815800377535,1,0,0,0,0,-0.170125497716982,0.37671644080939,0.487548502365718,0.681939012158282,0
1.56134525853025,1,0,0,0,0,0.828437206273998,-1.20586127926348,-0.937491775184959,-0.416785613745326,0
3.28763086817774,0,0,0,0,0,1.16129144093766,1.29748893248815,0.751444850060287,1.86518091697755,0
-2.74760811407477,1,0,0,0,0,0.162728736946678,-1.43605440218316,-1.43889483580464,-1.17744112398629,0
1.42206740099258,0,0,0,0,0,1.16129144093766,-0.673539682511693,-0.304140540717992,-0.444958040050547,0
1.55542326286119,0,0,0,0,0,0.495582971610338,-0.184379296307353,-0.356919810256906,0.569249306937399,0
3.28300311730146,1,0,0,0,0,0.162728736946678,1.51329498522536,1.09451010206323,2.31593973786108,0
2.2493711636549,0,0,0,0,0,1.16129144093766,0.693231984823963,0.434769232826804,-0.16323377699834,0
1.03735503420888,1,0,1,0,0,-0.835833967044302,-0.745475033424096,-0.568036888412562,0.20300776496953,1
4.33189024368944,1,0,1,0,0,-1.16868820170796,0.693231984823963,0.302821058979519,1.3862496697888,1
-2.30021883919539,1,0,0,0,0,0.495582971610338,-1.30657077054084,-1.30694666195736,-0.98023413984974,1
0.524031326068641,0,0,0,0,0,0.162728736946678,0.722006125188924,0.857003389138115,0.569249306937399,0
0.195197752922387,0,0,0,0,0,0.162728736946678,-0.371411208679601,-0.488867984104191,0.0903180597486469,0
3.25835176436104,1,0,0,0,0,0.162728736946678,1.19677944121078,0.566717406674089,0.653766585853061,0
0.0742879525380677,1,0,0,0,0,0.162728736946678,0.276006949532026,0.461158867596261,0.625594159547841,0
0.791944597258394,1,0,1,0,0,-0.170125497716982,-0.58721726141681,-0.647205792720933,-0.388613187440105,1
1.73805225408135,0,0,0,0,0,0.495582971610338,0.520587142634196,0.329210693748976,0.625594159547841,0
1.16617980036304,0,0,1,0,0,-0.502979732380642,-0.687926752694174,-0.884712505646045,-0.106888924387898,1
2.15479606234426,0,0,0,0,0,0.162728736946678,1.05290873938598,1.14728937160214,0.963663275210489,0
1.75282667318054,1,0,0,0,0,0.162728736946678,-0.515281910504407,-0.224971636409621,-0.106888924387898,0
1.15713630540197,1,0,0,0,0,0.828437206273998,-0.572830191234329,-0.40969907979582,-0.0787164980826774,0
0.484372645599616,0,0,0,0,0,0.828437206273998,-0.774249173789057,-0.779153966568218,0.118490486053868,0
-0.690244433003879,1,0,0,0,0,0.495582971610338,-1.07637764762115,-1.14860885334062,-1.37464810812283,0
2.87833032990015,0,0,1,0,0,-0.835833967044302,0.664457844459002,0.751444850060287,0.287525043885192,1
-0.542062458437302,0,0,0,0,0,0.495582971610338,0.391103510991871,1.20006864114106,-0.58582017157665,0
-0.210289323611348,0,0,0,0,0,0.828437206273998,-0.788636243971538,-1.0958295838017,-0.388613187440105,0
5.20900595741269,1,0,0,0,0,0.495582971610338,1.67155275723264,2.41399184053608,2.85121583766028,0
-0.311099880091185,1,0,0,0,0,0.162728736946678,1.59961740632024,0.513938137135175,2.14690518002976,0
2.31762314720724,1,0,0,0,0,0.162728736946678,0.894650967378692,0.461158867596261,-1.0647514187654,0
-0.452167611909157,1,0,1,0,0,-0.835833967044302,-0.299475857767198,-0.515257618873648,-0.95206171354452,1
0.200727792332036,1,0,0,0,0,0.495582971610338,-0.817410384336499,-0.647205792720933,-0.529475318966209,0
-0.498417055954334,0,0,0,0,0,0.828437206273998,-1.52237682327805,-1.35972593149627,-1.31830325551239,0
0.959905066750716,0,0,1,0,0,-0.835833967044302,1.0385216692035,-0.251361271179078,0.372042322800854,1
-1.17499087864726,1,0,0,0,0,0.828437206273998,-0.918119875613863,-0.858322870876589,-0.247751055914002,0
-0.381212171627885,0,0,0,0,0,0.162728736946678,-1.42166733200068,-1.22777775764899,-1.20561355029151,0
2.38087398091956,0,0,0,0,0,0.162728736946678,0.664457844459002,0.698665580521373,1.32990481717836,0
1.69751104321128,0,0,0,0,0,0.162728736946678,-0.644765542146732,-0.488867984104191,-1.37464810812283,1
0.897435257157474,0,0,0,0,0,0.162728736946678,-0.961281086161305,-0.858322870876589,-0.895716860934078,0
-1.21908555170642,1,0,0,0,0,0.495582971610338,-1.43605440218316,-1.38611556626573,-1.26195840290195,0
0.180777834833138,1,0,0,0,0,0.828437206273998,-0.817410384336499,-0.647205792720933,-0.106888924387898,0
3.03294130657054,1,0,0,0,0,0.495582971610338,0.0026526160648947,0.197262519901691,0.766456291073944,1
2.05815876229423,0,0,1,0,0,-0.835833967044302,0.463038861904274,0.751444850060287,-0.0787164980826774,1
0.608616483648146,0,0,0,0,0,1.16129144093766,0.0889750371597783,0.0917039808238629,-0.19140620330356,0
-1.37874624283441,1,0,0,0,0,0.162728736946678,-1.52237682327805,-1.33333629672681,-1.14926869768106,0
2.79640161909122,1,0,0,0,0,0.495582971610338,-0.198766366489834,0.0389247112849489,-0.444958040050547,0
1.28966927779264,0,0,1,0,0,-0.502979732380642,-0.687926752694174,-0.488867984104191,-0.416785613745326,1
0.46470036030429,1,0,1,0,0,0.162728736946678,0.13213624770722,0.223652154671148,-0.022371645472236,0
-0.389533542859923,1,0,0,0,0,0.495582971610338,-1.23463541962844,-1.06943994903224,-1.00840656615496,0
0.22120630963311,0,0,0,0,0,0.162728736946678,-1.14831299853355,-0.884712505646045,-0.895716860934078,0
3.80047995438759,0,0,0,0,0,0.162728736946678,1.51329498522536,1.3584064497578,1.5271118013149,0
2.19445244211622,1,0,1,0,0,-0.835833967044302,1.68593982741512,0.223652154671148,0.766456291073944,1
-0.765063047974572,0,0,1,0,0,-0.502979732380642,-1.37850612145324,-1.30694666195736,-1.09292384507062,1
1.99450250610728,0,0,0,0,0,0.828437206273998,0.952199248108614,0.936172293446486,0.541076880632178,0
0.904961968059668,1,0,1,0,0,0.162728736946678,0.779554405918847,0.0125350765154919,0.0903180597486469,0
3.14331221243148,1,0,1,0,0,-0.170125497716982,1.1104570201159,1.3584064497578,1.69614635914623,0
3.69391566423416,0,0,0,0,0,-0.170125497716982,1.52768205540784,1.78064060606911,2.03421547480888,0
3.69406519256185,0,0,0,0,0,0.162728736946678,0.635683704094041,-0.172192366870707,1.94969819589321,0
3.83434485532133,0,0,1,0,0,-0.170125497716982,1.16800530084582,1.3584064497578,0.738283864768723,1
-1.52837820841523,1,0,0,0,0,1.16129144093766,-1.37850612145324,-1.14860885334062,-0.811199582018416,0
0.434480841058865,1,0,0,0,0,0.828437206273998,0.146523317889701,0.276431424210062,-0.811199582018416,0
2.07132045195452,0,0,0,0,0,0.828437206273998,1.19677944121078,0.936172293446486,0.146662912359088,0
-0.934834027517724,1,0,0,0,0,0.495582971610338,-0.0405085944825471,-0.383309445026363,-0.923889287239299,0
0.700245668705479,0,0,0,0,0,0.495582971610338,-0.256314647219756,-0.119413097331793,0.00580078083298474,0
0.809545229541206,0,0,0,0,0,0.495582971610338,0.534974212816677,0.461158867596261,0.146662912359088,0
3.61189195094085,0,0,1,0,0,-0.835833967044302,1.22555358157575,2.07092658853314,1.3862496697888,1
1.99868623019619,0,0,1,0,0,-0.835833967044302,-0.544056050869368,-0.356919810256906,-0.754854729407975,1
1.87096020919913,0,0,0,0,0,0.828437206273998,1.28310186230567,0.0917039808238629,0.794628717379165,0
2.90462316866077,0,0,1,0,0,-1.16868820170796,1.54206912559032,1.78064060606911,2.14690518002976,1
0.907677282859869,0,0,1,0,0,-0.502979732380642,-1.06199057743867,-1.01666067949333,-0.55764774527143,1
3.4463055070864,1,0,1,0,0,-0.170125497716982,0.909038037561172,0.38198996328789,1.47076694870446,1
-0.00015893128633665,1,0,1,0,0,-0.502979732380642,-0.788636243971538,-0.963881409954416,-0.783027155713195,0
1.51109461192009,0,0,1,0,0,-0.502979732380642,-0.544056050869368,-0.383309445026363,-0.247751055914002,1
0.786788607825212,0,0,0,0,0,-0.170125497716982,-1.30657077054084,-1.14860885334062,-1.03657899246018,1
0.884166815856192,1,0,0,0,0,0.495582971610338,-1.23463541962844,-0.990271044723873,-0.613992597881871,0
-0.578586137031237,0,0,0,0,0,0.828437206273998,-0.615991401781771,-0.937491775184959,-0.529475318966209,0
1.79204439057893,0,0,0,0,0,0.495582971610338,-0.11244394539495,0.0917039808238629,-0.726682303102754,0
3.334520619935,0,0,1,0,0,-0.170125497716982,0.160910388072181,0.276431424210062,-0.416785613745326,1
3.5120512384797,1,0,0,0,0,0.495582971610338,1.38381135358303,0.197262519901691,1.3862496697888,0
0.976097231191917,0,0,1,0,0,-0.170125497716982,-0.198766366489834,0.0389247112849489,-0.811199582018416,0
2.42024616064434,1,0,1,0,0,-0.170125497716982,0.966586318291095,-0.779153966568218,-0.0787164980826774,1
1.04017986751847,1,0,1,0,0,-0.502979732380642,0.13213624770722,0.329210693748976,0.315697470190413,0
1.29352712423377,0,0,0,0,0,0.162728736946678,-1.20586127926348,-1.01666067949333,-0.98023413984974,0
1.52903039833784,1,0,0,0,0,1.16129144093766,0.793941476101327,0.672275945751917,1.35807724348358,0
1.58134973283363,1,0,1,0,0,-0.835833967044302,-0.58721726141681,-0.568036888412562,-0.473130466355767,1
3.19316606378553,0,0,0,0,0,0.828437206273998,0.822715616466289,1.12089973683269,2.0623879011141,0
2.11101070843607,1,0,0,0,0,0.828437206273998,1.26871479212319,1.51674425837454,0.625594159547841,0
-1.217799882728,0,0,0,0,0,0.495582971610338,-1.00444229670875,-0.805543601337675,-1.14926869768106,0
2.23843850382029,1,0,0,0,0,0.828437206273998,-0.572830191234329,-0.541647253643105,-0.55764774527143,0
0.380308200958784,0,0,0,0,0,0.162728736946678,-0.472120699956965,-0.383309445026363,-0.219578629608781,0
1.89943458291521,1,0,0,0,0,0.828437206273998,1.64277861686768,1.80703024083857,0.400214749106075,0
0.568135510524685,0,0,0,0,0,0.162728736946678,0.678844914641483,0.355600328518433,1.3862496697888,0
2.11226697721272,0,0,0,0,0,-0.502979732380642,-1.09076471780363,-0.831933236107132,-0.58582017157665,0
2.47842749963301,1,0,0,0,0,0.162728736946678,1.6283915466852,1.56952352791345,1.2453875382627,0
1.18256135584031,0,0,1,0,0,-0.502979732380642,-1.17708713889851,-1.06943994903224,-0.867544434628858,1
-1.42227676594092,1,0,0,0,0,1.16129144093766,-1.57992510400797,-1.41250520103519,-1.12109627137584,0
0.506270889645531,0,0,1,0,0,-0.502979732380642,-1.69502166546782,-1.57084300965193,-1.29013082920717,1
-1.11015134916505,0,0,0,0,0,0.162728736946678,-1.23463541962844,-1.14860885334062,-1.0647514187654,0
1.01711130515649,0,0,1,0,0,-0.835833967044302,0.261619879349545,0.276431424210062,0.174835338664309,1
-0.343828030682537,0,0,0,0,0,-0.170125497716982,-1.46482854254813,-1.33333629672681,-1.14926869768106,1
1.98444382959234,1,0,1,0,0,-0.502979732380642,-0.371411208679601,0.170872885132234,0.400214749106075,1
0.110308842390331,1,0,0,0,0,0.828437206273998,0.664457844459002,-0.066633827792879,0.907318422600048,0
0.78204517239491,0,0,0,0,0,0.495582971610338,-0.169992226124872,0.0917039808238629,0.935490848905268,0
0.981363313350026,0,0,0,0,0,0.495582971610338,-0.472120699956965,-0.356919810256906,-0.388613187440105,0
1.8016090216022,1,0,0,0,0,0.495582971610338,0.0602008967948171,-0.488867984104191,-0.473130466355767,1
1.5840487226803,0,0,0,0,0,0.828437206273998,-0.0261215243000665,-0.515257618873648,-0.16323377699834,0
2.41244025103089,1,0,1,0,0,-0.170125497716982,0.477425932086754,0.566717406674089,-0.0787164980826774,0
1.71117219931522,0,0,0,0,0,0.828437206273998,0.0889750371597783,-0.277750905948535,-0.19140620330356,0
1.60007758839631,1,0,1,0,0,-0.835833967044302,-0.788636243971538,-0.594426523182019,0.0339732071382055,1
-1.51975109479313,1,0,0,0,0,0.162728736946678,0.0314267564298559,0.250041789440605,0.569249306937399,0
1.32673901268078,1,0,0,0,0,0.162728736946678,-1.49360268291309,-1.25416739241844,-1.14926869768106,1
0.155459506610684,1,0,1,0,0,-1.16868820170796,-0.385798278862081,-0.40969907979582,0.20300776496953,1
-0.747968670988981,1,0,0,0,0,0.162728736946678,-0.371411208679601,-0.40969907979582,0.653766585853061,0
2.46160571444043,1,0,0,0,0,0.828437206273998,0.736393195371405,0.672275945751917,0.794628717379165,0
1.24485201741366,0,0,1,0,0,-0.502979732380642,-1.29218370035836,-1.22777775764899,-0.98023413984974,1
2.41710097675354,0,0,0,0,0,-0.502979732380642,0.175297458254662,0.38198996328789,0.118490486053868,1
0.516574648913189,1,0,0,0,0,0.162728736946678,-0.0692827348475083,-0.066633827792879,-0.98023413984974,0
1.86073103256378,0,0,1,0,0,-0.502979732380642,-1.07637764762115,-1.30694666195736,-0.811199582018416,1
0.102689754278789,0,0,1,0,0,0.162728736946678,-0.529668980686887,-0.67359542749039,-0.275923482219222,0
1.34642455990658,0,0,0,0,0,0.828437206273998,0.347942300444429,0.487548502365718,0.287525043885192,0
0.415852863688227,0,0,0,0,0,0.495582971610338,0.765167335736366,0.38198996328789,-0.360440761134885,0
1.14206895880457,1,0,1,0,0,0.162728736946678,-1.59431217419045,-1.4652844705741,-1.14926869768106,0
1.719926845605,0,0,0,0,0,-0.170125497716982,0.146523317889701,0.11809361559332,-0.275923482219222,0
1.76221036143565,0,0,0,0,0,0.828437206273998,0.693231984823963,0.751444850060287,1.35807724348358,0
0.845684636899301,1,0,1,0,0,-0.170125497716982,1.31187600267063,1.64869243222182,1.21721511195748,0
1.51986106863069,1,0,0,0,0,0.495582971610338,1.36942428340055,1.3584064497578,0.315697470190413,0
2.37703110015076,0,0,0,0,0,1.16129144093766,0.13213624770722,0.751444850060287,0.625594159547841,0
0.810409410796123,0,0,0,0,0,0.495582971610338,-1.16270006871603,-1.12221921857116,-0.416785613745326,0
2.26163200304004,0,0,0,0,0,0.495582971610338,0.779554405918847,0.170872885132234,0.343869896495633,0
2.82460569377703,1,0,0,0,0,0.828437206273998,1.41258549394799,1.3584064497578,2.68218127982895,0
-0.399599322263168,0,0,0,0,0,-0.170125497716982,-0.788636243971538,-0.937491775184959,-0.642165024187092,0
4.86305284488831,0,0,0,0,0,0.162728736946678,1.1104570201159,0.593107041443546,2.45680186938719,1
3.42715911536792,0,0,1,0,0,-0.502979732380642,0.549361282999157,0.461158867596261,1.55528422762012,1
3.77193069036815,1,0,0,0,0,0.828437206273998,1.65716568705016,2.65149855346119,0.541076880632178,0
-0.0710558640782257,0,0,0,0,0,0.495582971610338,-0.903732805431383,-0.594426523182019,-1.14926869768106,0
-0.0817634913131328,0,0,0,0,0,0.162728736946678,-1.06199057743867,-0.937491775184959,-1.20561355029151,0
0.262843792981036,0,0,0,0,0,0.495582971610338,1.61400447650272,1.06812046729377,1.69614635914623,0
1.94577147703298,1,0,0,0,0,0.495582971610338,1.02413459902102,0.857003389138115,-0.0505440717774567,0
3.48760550191803,0,0,0,0,0,0.828437206273998,1.39819842376551,1.70147170176074,1.49893937500968,0
1.39155042795288,1,0,0,0,0,0.495582971610338,0.85148975683125,0.250041789440605,-0.754854729407975,0
1.63550459513459,1,0,1,0,0,-0.170125497716982,0.506200072451715,0.408379598057347,0.794628717379165,0
1.98709267800075,0,0,1,0,0,-0.502979732380642,0.189684528437142,0.11809361559332,-1.43099296073327,0
1.6177835656767,0,0,0,0,0,0.162728736946678,-1.07637764762115,-1.14860885334062,-0.811199582018416,0
1.1278935496896,0,0,1,0,0,-0.502979732380642,-0.615991401781771,-1.06943994903224,0.343869896495633,1
0.471932022225654,0,0,0,0,0,0.162728736946678,-0.990055226526266,-1.01666067949333,-0.613992597881871,1
2.75937611399962,0,0,0,0,0,0.828437206273998,1.1104570201159,1.12089973683269,1.86518091697755,0
-0.711971590572665,0,0,0,0,0,0.162728736946678,-1.57992510400797,-1.30694666195736,-1.23378597659673,1
1.11119811482098,0,0,0,0,0,0.828437206273998,-0.169992226124872,0.197262519901691,-0.698509876797533,0
0.9208735501477,0,0,0,0,0,0.495582971610338,-1.4072802618182,-1.41250520103519,-1.0647514187654,1
-0.939047577936257,1,0,0,0,0,1.16129144093766,0.319168160079468,0.170872885132234,-0.923889287239299,0
-0.11308218618023,0,0,0,0,0,0.828437206273998,-1.10515178798611,-1.06943994903224,-0.754854729407975,0
0.449026817716751,0,0,1,0,0,-0.502979732380642,0.693231984823963,-0.224971636409621,0.23118019127475,0
2.51251391927559,1,0,0,0,0,0.495582971610338,1.41258549394799,1.7278613365302,1.35807724348358,0
0.548271590746676,0,0,1,0,0,-0.502979732380642,0.678844914641483,0.487548502365718,0.541076880632178,0
3.21501189419461,0,0,0,0,0,0.828437206273998,0.923425107743653,0.962561928215943,1.80883606436711,0
2.57290398266,1,0,1,0,0,-0.502979732380642,-0.515281910504407,-0.251361271179078,-1.09292384507062,1
-0.0782946634673586,1,0,0,0,0,0.495582971610338,-1.13392592835107,-0.911102140415502,-1.31830325551239,0
-0.0537785813623923,1,0,0,0,0,-0.170125497716982,-1.17708713889851,-1.25416739241844,-1.23378597659673,1
-2.5225095785145,0,0,0,0,0,0.495582971610338,-0.874958665066422,-0.620816157951476,-0.95206171354452,0
2.98223273388412,1,0,1,0,0,-0.502979732380642,1.42697256413047,0.909782658677029,1.10452540673659,1
0.378663877273522,0,0,1,0,0,-0.170125497716982,-1.62308631455541,-1.54445337488247,-1.43099296073327,1
3.0690909941909,1,0,1,0,0,-0.502979732380642,1.42697256413047,0.883393023907572,2.0623879011141,0
-0.19851300393468,1,0,0,0,0,0.828437206273998,-0.0117344541175859,0.751444850060287,-0.16323377699834,0
2.92446025268466,1,0,1,0,0,-0.170125497716982,0.391103510991871,0.355600328518433,0.794628717379165,1
1.75090952216858,0,0,0,0,0,0.828437206273998,0.0889750371597783,-0.515257618873648,0.00580078083298474,0
0.439396794286365,0,0,0,0,0,0.828437206273998,-0.126831015577431,0.223652154671148,-0.895716860934078,0
1.17440758359066,0,0,0,0,0,0.828437206273998,0.0889750371597783,0.962561928215943,0.118490486053868,0
1.28042003796749,1,0,1,0,0,-1.16868820170796,0.750780265553886,0.0653143460544059,1.69614635914623,1
-0.0637008928419369,0,0,0,0,0,0.828437206273998,0.160910388072181,1.12089973683269,-0.388613187440105,0
1.20450923736951,1,0,1,0,0,-0.170125497716982,-0.0836698050299889,0.144483250362777,0.541076880632178,0
2.25204984389919,1,0,0,0,0,1.16129144093766,1.23994065175823,1.27923754544943,0.99183570151571,0
-1.42259428744368,0,0,1,0,0,-0.502979732380642,-1.72379580583278,-1.51806374011301,-1.26195840290195,1
-0.83239865677579,1,0,1,0,0,-0.170125497716982,0.693231984823963,0.355600328518433,0.0903180597486469,0
